cuento,archivo,trial_id,text,n_words,word_id,motivo_eliminacion
Educar para escalar y bucear,sub-075.json,Educar para escalar y bucear::sub-075::seg_0044,Lleva,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-075.json,Educar para escalar y bucear::sub-075::seg_0045,entendamos,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-075.json,Educar para escalar y bucear::sub-075::seg_0046,escalar,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0002,siempre,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0003,palabras,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0004,siempre,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0005,palabras,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0007,siempre cosas fascinantes.,3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0010,Amaba esas conversaciones.,3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0013,definir.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0015,se,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0020,muchísimo.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0022,sobre,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0023,me,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0024,recomiendo muchísimo.,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0027,más,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0028,se nos,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0029,más,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0030,nos,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0032,muchas,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0035,nos,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0044,la,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0046,más,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0050,mente,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0060,una,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0063,"mirarlas, también,",2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0067,capacidad,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0068,refutarlas.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0069,capacidad de escalar,3,"[3, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0073,adquirir la capacidad,3,"[3, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0074,escapatoria.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0076,comunicación,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0078,comunicación,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0079,tiempo,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0080,hacemos,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0082,hacemos comunicación,2,"[2, 2, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0084,quienes,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0085,adquirir la capacidad,3,"[3, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0086,hacemos comunicación,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0087,esfuerzo.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0090,comunicación,1,"[1, 1, 1, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0091,esfuerzo.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0095,comunicación de,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0096,de,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-077.json,Educar para escalar y bucear::sub-077::seg_0097,"décadas,",1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-078.json,Educar para escalar y bucear::sub-078::seg_0002,siempre cosas,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-078.json,Educar para escalar y bucear::sub-078::seg_0005,Amaba esas conversaciones.,3,"[1, 1, 2, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-078.json,Educar para escalar y bucear::sub-078::seg_0013,muchísimo.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-078.json,Educar para escalar y bucear::sub-078::seg_0037,En,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0001,Era cuando gastaba,3,"[1, 2, 3, 2, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0002,cena.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0006,fascinantes.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0007,hablaba,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0008,fascinantes.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0011,Amaba esas conversaciones.,3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0017,recomiendo muchísimo.,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0019,Es,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0020,pensamiento.,1,"[1, 1, 1, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0024,Porque,1,"[1, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0035,elijo,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0036,café.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0043,diferentes,1,"[1, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0046,"Lleva décadas,",2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0048,esas herramientas.,2,"[1, 2, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0049,"programas de televisión,",3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0050,que,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0052,no es nuestra,3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0053,"o tweets,",2,"[2, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0054,"cambio,",1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0055,educación,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0057,la docencia.,2,"[1, 2, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0059,"En cambio, pienso,",3,"[2, 1, 2, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0062,intentaré,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-080.json,Educar para escalar y bucear::sub-080::seg_0063,película.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0005,Amaba esas conversaciones.,3,"[1, 2, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0009,Muchas,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0013,Una,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0014,posverdad.,1,"[1, 1, 1, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0017,Lo recomiendo muchísimo.,3,"[1, 2, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0026,fácil,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0037,de,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0044,Creo,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-081.json,Educar para escalar y bucear::sub-081::seg_0045,la docencia.,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-083.json,Educar para escalar y bucear::sub-083::seg_0007,Amaba esas conversaciones.,3,"[1, 2, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-083.json,Educar para escalar y bucear::sub-083::seg_0014,Nogués,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-083.json,Educar para escalar y bucear::sub-083::seg_0016,recomiendo muchísimo.,2,"[1, 2, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-083.json,Educar para escalar y bucear::sub-083::seg_0022,Pero,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-083.json,Educar para escalar y bucear::sub-083::seg_0023,de otros.,2,"[2, 1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-083.json,Educar para escalar y bucear::sub-083::seg_0038,veces,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-083.json,Educar para escalar y bucear::sub-083::seg_0045,"y,",1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0003,cosas,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0004,Nos,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0005,fascinantes.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0007,me sentía,2,"[2, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0011,Amaba,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0012,sentía operando,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0013,esas conversaciones.,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0014,hambrientamente,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0015,siempre,1,"[1, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0021,pensamiento,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0022,amando esas conversaciones.,3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0025,bomba de introspección,3,"[1, 3, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0026,recomiendo muchísimo.,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0033,saber,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0035,argumentos).,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0039,mediante,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0041,ocurren”.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0052,parece,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0053,es,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0054,"es,",1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0056,lo compruebo.,2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0057,Todo,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0058,compruebo.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0060,de,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0061,taza de café.,3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0064,"ángulos, desde diferentes",3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0066,perspectivas.,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0067,"esta analogía,",2,"[2, 1, 2, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0069,para poder escalar,3,"[1, 3]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0075,"diferentes ángulos,",2,"[1, 2]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0079,escalar,1,"[1, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-085.json,Educar para escalar y bucear::sub-085::seg_0080,Lleva,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-086.json,Educar para escalar y bucear::sub-086::seg_0003,Nos,1,"[1, 1]",input_menos_de_4_palabras
Educar para escalar y bucear,sub-086.json,Educar para escalar y bucear::sub-086::seg_0004,−desde,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-086.json,Educar para escalar y bucear::sub-086::seg_0007,Amaba,1,[1],input_menos_de_4_palabras
Educar para escalar y bucear,sub-086.json,Educar para escalar y bucear::sub-086::seg_0008,hambrientamente,1,"[1, 1]",input_menos_de_4_palabras
